Count,Year,Month,Logan Passengers,Avg Hotel Daily Rate,Unemployment Rate,Code
5,2018,8,4044126,279.13,0.034,1510
2,2018,8,4044126,279.13,0.034,1602
2,2018,8,4044126,279.13,0.034,1605
3,2018,8,4044126,279.13,0.034,1805
13,2018,8,4044126,279.13,0.034,1806
29,2018,8,4044126,279.13,0.034,1810
32,2018,8,4044126,279.13,0.034,1830
10,2018,8,4044126,279.13,0.034,1831
5,2018,8,4044126,279.13,0.034,1832
78,2018,8,4044126,279.13,0.034,1841
68,2018,8,4044126,279.13,0.034,1842
116,2018,8,4044126,279.13,0.034,1843
10,2018,8,4044126,279.13,0.034,1844
15,2018,8,4044126,279.13,0.034,1845
11,2018,8,4044126,279.13,0.034,1846
16,2018,8,4044126,279.13,0.034,1847
68,2018,8,4044126,279.13,0.034,1848
130,2018,8,4044126,279.13,0.034,1849
4,2018,8,4044126,279.13,0.034,1850
50,2018,8,4044126,279.13,0.034,1874
8,2018,8,4044126,279.13,0.034,2003
10,2018,8,4044126,279.13,0.034,2005
18,2018,8,4044126,279.13,0.034,2006
47,2018,8,4044126,279.13,0.034,2007
2,2018,8,4044126,279.13,0.034,2010
16,2018,8,4044126,279.13,0.034,2101
4,2018,8,4044126,279.13,0.034,2102
10,2018,8,4044126,279.13,0.034,2204
2,2018,8,4044126,279.13,0.034,2401
24,2018,8,4044126,279.13,0.034,2403
72,2018,8,4044126,279.13,0.034,2405
14,2018,8,4044126,279.13,0.034,2407
1,2018,8,4044126,279.13,0.034,2511
10,2018,8,4044126,279.13,0.034,2604
3,2018,8,4044126,279.13,0.034,2608
176,2018,8,4044126,279.13,0.034,2610
3,2018,8,4044126,279.13,0.034,2612
4,2018,8,4044126,279.13,0.034,2613
28,2018,8,4044126,279.13,0.034,2616
2,2018,8,4044126,279.13,0.034,2617
2,2018,8,4044126,279.13,0.034,2618
14,2018,8,4044126,279.13,0.034,2619
2,2018,8,4044126,279.13,0.034,2622
8,2018,8,4044126,279.13,0.034,2623
2,2018,8,4044126,279.13,0.034,2628
98,2018,8,4044126,279.13,0.034,2629
10,2018,8,4044126,279.13,0.034,2631
24,2018,8,4044126,279.13,0.034,2632
76,2018,8,4044126,279.13,0.034,2646
520,2018,8,4044126,279.13,0.034,2647
4,2018,8,4044126,279.13,0.034,2648
10,2018,8,4044126,279.13,0.034,2657
22,2018,8,4044126,279.13,0.034,2660
40,2018,8,4044126,279.13,0.034,2662
6,2018,8,4044126,279.13,0.034,2663
4,2018,8,4044126,279.13,0.034,2670
56,2018,8,4044126,279.13,0.034,2900
100,2018,8,4044126,279.13,0.034,2905
36,2018,8,4044126,279.13,0.034,2906
110,2018,8,4044126,279.13,0.034,2907
12,2018,8,4044126,279.13,0.034,2914
29,2018,8,4044126,279.13,0.034,3001
30,2018,8,4044126,279.13,0.034,3002
2,2018,8,4044126,279.13,0.034,3004
1088,2018,8,4044126,279.13,0.034,3006
66,2018,8,4044126,279.13,0.034,3007
14,2018,8,4044126,279.13,0.034,3008
2,2018,8,4044126,279.13,0.034,3016
72,2018,8,4044126,279.13,0.034,3018
6,2018,8,4044126,279.13,0.034,3102
42,2018,8,4044126,279.13,0.034,3106
74,2018,8,4044126,279.13,0.034,3108
236,2018,8,4044126,279.13,0.034,3109
6,2018,8,4044126,279.13,0.034,3110
72,2018,8,4044126,279.13,0.034,3111
78,2018,8,4044126,279.13,0.034,3112
608,2018,8,4044126,279.13,0.034,3114
1072,2018,8,4044126,279.13,0.034,3115
24,2018,8,4044126,279.13,0.034,3116
38,2018,8,4044126,279.13,0.034,3119
2,2018,8,4044126,279.13,0.034,3123
428,2018,8,4044126,279.13,0.034,3125
44,2018,8,4044126,279.13,0.034,3130
36,2018,8,4044126,279.13,0.034,3160
20,2018,8,4044126,279.13,0.034,3170
628,2018,8,4044126,279.13,0.034,3201
24,2018,8,4044126,279.13,0.034,3202
30,2018,8,4044126,279.13,0.034,3205
252,2018,8,4044126,279.13,0.034,3207
86,2018,8,4044126,279.13,0.034,3208
830,2018,8,4044126,279.13,0.034,3301
2,2018,8,4044126,279.13,0.034,3304
6,2018,8,4044126,279.13,0.034,3305
8,2018,8,4044126,279.13,0.034,3402
768,2018,8,4044126,279.13,0.034,3410
102,2018,8,4044126,279.13,0.034,3501
216,2018,8,4044126,279.13,0.034,3502
34,2018,8,4044126,279.13,0.034,3503
8,2018,8,4044126,279.13,0.034,3620
4,2018,8,4044126,279.13,0.034,3625
100,2018,8,4044126,279.13,0.034,3801
198,2018,8,4044126,279.13,0.034,3802
124,2018,8,4044126,279.13,0.034,3803
16,2018,8,4044126,279.13,0.034,3805
17,2018,8,4044126,279.13,0.034,3807
40,2018,8,4044126,279.13,0.034,3810
4,2018,8,4044126,279.13,0.034,3811
36,2018,8,4044126,279.13,0.034,3820
11,2018,8,4044126,279.13,0.034,3821
38,2018,8,4044126,279.13,0.034,3830
448,2018,8,4044126,279.13,0.034,3831
10,2015,9,2830912,291.63,0.044,111
212,2015,9,2830912,291.63,0.044,301
28,2015,9,2830912,291.63,0.044,311
10,2015,9,2830912,291.63,0.044,351
36,2015,9,2830912,291.63,0.044,361
6,2015,9,2830912,291.63,0.044,371
4,2015,9,2830912,291.63,0.044,381
304,2015,9,2830912,291.63,0.044,413
166,2015,9,2830912,291.63,0.044,423
190,2015,9,2830912,291.63,0.044,520
62,2015,9,2830912,291.63,0.044,521
178,2015,9,2830912,291.63,0.044,522
48,2015,9,2830912,291.63,0.044,540
2,2015,9,2830912,291.63,0.044,541
14,2015,9,2830912,291.63,0.044,542
5,2015,9,2830912,291.63,0.044,560
2,2015,9,2830912,291.63,0.044,561
10,2015,9,2830912,291.63,0.044,562
42,2015,9,2830912,291.63,0.044,611
18,2015,9,2830912,291.63,0.044,612
312,2015,9,2830912,291.63,0.044,613
440,2015,9,2830912,291.63,0.044,614
140,2015,9,2830912,291.63,0.044,615
254,2015,9,2830912,291.63,0.044,616
530,2015,9,2830912,291.63,0.044,617
332,2015,9,2830912,291.63,0.044,619
4,2015,9,2830912,291.63,0.044,633
1,2015,9,2830912,291.63,0.044,670
110,2015,9,2830912,291.63,0.044,706
280,2015,9,2830912,291.63,0.044,724
22,2015,9,2830912,291.63,0.044,727
42,2015,9,2830912,291.63,0.044,735
46,2015,9,2830912,291.63,0.044,801
712,2015,9,2830912,291.63,0.044,802
4,2015,9,2830912,291.63,0.044,804
8,2015,9,2830912,291.63,0.044,900
84,2015,9,2830912,291.63,0.044,1001
238,2015,9,2830912,291.63,0.044,1102
90,2015,9,2830912,291.63,0.044,1106
44,2015,9,2830912,291.63,0.044,1107
6,2015,9,2830912,291.63,0.044,1109
26,2015,9,2830912,291.63,0.044,1201
27,2015,9,2830912,291.63,0.044,1300
18,2015,9,2830912,291.63,0.044,1304
786,2015,9,2830912,291.63,0.044,1402
22,2015,9,2830912,291.63,0.044,1415
46,2015,9,2830912,291.63,0.044,1501
54,2015,9,2830912,291.63,0.044,1503
4,2015,9,2830912,291.63,0.044,1504
4,2015,9,2830912,291.63,0.044,1510
12,2015,9,2830912,291.63,0.044,1602
8,2015,9,2830912,291.63,0.044,1605
98,2015,9,2830912,291.63,0.044,1810
9,2015,9,2830912,291.63,0.044,1815
4,2015,9,2830912,291.63,0.044,1825
22,2015,9,2830912,291.63,0.044,1830
8,2015,9,2830912,291.63,0.044,1831
19,2015,9,2830912,291.63,0.044,1832
94,2015,9,2830912,291.63,0.044,1841
80,2015,9,2830912,291.63,0.044,1842
108,2015,9,2830912,291.63,0.044,1843
16,2015,9,2830912,291.63,0.044,1844
39,2015,9,2830912,291.63,0.044,1845
30,2015,9,2830912,291.63,0.044,1846
2,2015,9,2830912,291.63,0.044,1847
8,2015,9,2830912,291.63,0.044,1848
158,2015,9,2830912,291.63,0.044,1849
4,2015,9,2830912,291.63,0.044,1870
120,2015,9,2830912,291.63,0.044,1874
12,2015,9,2830912,291.63,0.044,2003
2,2015,9,2830912,291.63,0.044,2004
16,2015,9,2830912,291.63,0.044,2005
8,2015,9,2830912,291.63,0.044,2006
43,2015,9,2830912,291.63,0.044,2007
34,2015,9,2830912,291.63,0.044,2101
4,2015,9,2830912,291.63,0.044,2102
32,2015,9,2830912,291.63,0.044,2204
2,2015,9,2830912,291.63,0.044,2401
62,2015,9,2830912,291.63,0.044,2403
104,2015,9,2830912,291.63,0.044,2405
8,2015,9,2830912,291.63,0.044,2407
2,2015,9,2830912,291.63,0.044,2511
10,2015,9,2830912,291.63,0.044,2604
3,2015,9,2830912,291.63,0.044,2608
202,2015,9,2830912,291.63,0.044,2610
3,2015,9,2830912,291.63,0.044,2612
14,2015,9,2830912,291.63,0.044,2616
2,2015,9,2830912,291.63,0.044,2617
4,2015,9,2830912,291.63,0.044,2619
2,2015,9,2830912,291.63,0.044,2622
2,2015,9,2830912,291.63,0.044,2623
2,2015,9,2830912,291.63,0.044,2628
55,2015,9,2830912,291.63,0.044,2629
24,2015,9,2830912,291.63,0.044,2632
2,2015,9,2830912,291.63,0.044,2641
2,2015,9,2830912,291.63,0.044,2642
44,2015,9,2830912,291.63,0.044,2646
524,2015,9,2830912,291.63,0.044,2647
2,2015,9,2830912,291.63,0.044,2648
18,2015,9,2830912,291.63,0.044,2657
56,2015,9,2830912,291.63,0.044,2660
68,2015,9,2830912,291.63,0.044,2662
2,2015,9,2830912,291.63,0.044,2663
14,2015,9,2830912,291.63,0.044,2670
105,2015,9,2830912,291.63,0.044,2900
180,2015,9,2830912,291.63,0.044,2905
110,2015,9,2830912,291.63,0.044,2906
182,2015,9,2830912,291.63,0.044,2907
10,2015,9,2830912,291.63,0.044,2914
31,2015,9,2830912,291.63,0.044,3001
26,2015,9,2830912,291.63,0.044,3002
748,2015,9,2830912,291.63,0.044,3006
60,2015,9,2830912,291.63,0.044,3007
26,2015,9,2830912,291.63,0.044,3008
74,2015,9,2830912,291.63,0.044,3018
2,2015,9,2830912,291.63,0.044,3029
4,2015,9,2830912,291.63,0.044,3102
46,2015,9,2830912,291.63,0.044,3106
66,2015,9,2830912,291.63,0.044,3108
206,2015,9,2830912,291.63,0.044,3109
4,2015,9,2830912,291.63,0.044,3110
48,2015,9,2830912,291.63,0.044,3111
72,2015,9,2830912,291.63,0.044,3112
404,2015,9,2830912,291.63,0.044,3114
774,2015,9,2830912,291.63,0.044,3115
2,2015,9,2830912,291.63,0.044,3116
86,2015,9,2830912,291.63,0.044,3119
436,2015,9,2830912,291.63,0.044,3125
58,2015,9,2830912,291.63,0.044,3130
24,2015,9,2830912,291.63,0.044,3160
14,2015,9,2830912,291.63,0.044,3170
448,2015,9,2830912,291.63,0.044,3201
16,2015,9,2830912,291.63,0.044,3202
22,2015,9,2830912,291.63,0.044,3205
180,2015,9,2830912,291.63,0.044,3207
46,2015,9,2830912,291.63,0.044,3208
434,2015,9,2830912,291.63,0.044,3301
12,2015,9,2830912,291.63,0.044,3302
4,2015,9,2830912,291.63,0.044,3303
50,2015,9,2830912,291.63,0.044,3304
16,2015,9,2830912,291.63,0.044,3305
22,2015,9,2830912,291.63,0.044,3402
566,2015,9,2830912,291.63,0.044,3410
166,2015,9,2830912,291.63,0.044,3501
178,2015,9,2830912,291.63,0.044,3502
34,2015,9,2830912,291.63,0.044,3503
4,2015,9,2830912,291.63,0.044,3620
22,2015,9,2830912,291.63,0.044,3625
40,2015,9,2830912,291.63,0.044,3801
164,2015,9,2830912,291.63,0.044,3802
131,2015,9,2830912,291.63,0.044,3803
23,2015,9,2830912,291.63,0.044,3805
24,2015,9,2830912,291.63,0.044,3807
37,2015,9,2830912,291.63,0.044,3810
20,2015,9,2830912,291.63,0.044,3811
43,2015,9,2830912,291.63,0.044,3820
11,2015,9,2830912,291.63,0.044,3821
38,2015,9,2830912,291.63,0.044,3830
410,2015,9,2830912,291.63,0.044,3831
12,2016,9,3091550,303.3,0.032,111
172,2016,9,3091550,303.3,0.032,301
16,2016,9,3091550,303.3,0.032,311
12,2016,9,3091550,303.3,0.032,351
30,2016,9,3091550,303.3,0.032,361
1,2016,9,3091550,303.3,0.032,371
2,2016,9,3091550,303.3,0.032,381
252,2016,9,3091550,303.3,0.032,413
140,2016,9,3091550,303.3,0.032,423
142,2016,9,3091550,303.3,0.032,520
18,2016,9,3091550,303.3,0.032,521
124,2016,9,3091550,303.3,0.032,522
56,2016,9,3091550,303.3,0.032,540
6,2016,9,3091550,303.3,0.032,541
18,2016,9,3091550,303.3,0.032,542
7,2016,9,3091550,303.3,0.032,560
2,2016,9,3091550,303.3,0.032,561
5,2016,9,3091550,303.3,0.032,562
20,2016,9,3091550,303.3,0.032,611
10,2016,9,3091550,303.3,0.032,612
446,2016,9,3091550,303.3,0.032,613
540,2016,9,3091550,303.3,0.032,614
60,2016,9,3091550,303.3,0.032,615
164,2016,9,3091550,303.3,0.032,616
442,2016,9,3091550,303.3,0.032,617
350,2016,9,3091550,303.3,0.032,619
1,2016,9,3091550,303.3,0.032,670
50,2016,9,3091550,303.3,0.032,706
204,2016,9,3091550,303.3,0.032,724
26,2016,9,3091550,303.3,0.032,727
60,2016,9,3091550,303.3,0.032,735
30,2016,9,3091550,303.3,0.032,801
672,2016,9,3091550,303.3,0.032,802
4,2016,9,3091550,303.3,0.032,900
98,2016,9,3091550,303.3,0.032,1001
256,2016,9,3091550,303.3,0.032,1102
87,2016,9,3091550,303.3,0.032,1106
50,2016,9,3091550,303.3,0.032,1107
10,2016,9,3091550,303.3,0.032,1109
6,2016,9,3091550,303.3,0.032,1201
21,2016,9,3091550,303.3,0.032,1300
22,2016,9,3091550,303.3,0.032,1304
786,2016,9,3091550,303.3,0.032,1402
10,2016,9,3091550,303.3,0.032,1415
48,2016,9,3091550,303.3,0.032,1501
26,2016,9,3091550,303.3,0.032,1503
5,2016,9,3091550,303.3,0.032,1504
5,2016,9,3091550,303.3,0.032,1510
4,2016,9,3091550,303.3,0.032,1601
2,2016,9,3091550,303.3,0.032,1610
5,2016,9,3091550,303.3,0.032,1805
5,2016,9,3091550,303.3,0.032,1806
35,2016,9,3091550,303.3,0.032,1810
8,2016,9,3091550,303.3,0.032,1815
29,2016,9,3091550,303.3,0.032,1830
5,2016,9,3091550,303.3,0.032,1831
8,2016,9,3091550,303.3,0.032,1832
62,2016,9,3091550,303.3,0.032,1841
76,2016,9,3091550,303.3,0.032,1842
92,2016,9,3091550,303.3,0.032,1843
9,2016,9,3091550,303.3,0.032,1844
38,2016,9,3091550,303.3,0.032,1845
17,2016,9,3091550,303.3,0.032,1846
10,2016,9,3091550,303.3,0.032,1847
54,2016,9,3091550,303.3,0.032,1848
144,2016,9,3091550,303.3,0.032,1849
7,2016,9,3091550,303.3,0.032,1850
4,2016,9,3091550,303.3,0.032,1870
50,2016,9,3091550,303.3,0.032,1874
4,2016,9,3091550,303.3,0.032,2003
4,2016,9,3091550,303.3,0.032,2004
12,2016,9,3091550,303.3,0.032,2005
14,2016,9,3091550,303.3,0.032,2006
47,2016,9,3091550,303.3,0.032,2007
2,2016,9,3091550,303.3,0.032,2010
32,2016,9,3091550,303.3,0.032,2101
8,2016,9,3091550,303.3,0.032,2102
20,2016,9,3091550,303.3,0.032,2204
18,2016,9,3091550,303.3,0.032,2401
46,2016,9,3091550,303.3,0.032,2403
62,2016,9,3091550,303.3,0.032,2405
4,2016,9,3091550,303.3,0.032,2407
3,2016,9,3091550,303.3,0.032,2511
4,2016,9,3091550,303.3,0.032,2604
6,2016,9,3091550,303.3,0.032,2608
176,2016,9,3091550,303.3,0.032,2610
9,2016,9,3091550,303.3,0.032,2612
4,2016,9,3091550,303.3,0.032,2613
4,2016,9,3091550,303.3,0.032,2616
10,2016,9,3091550,303.3,0.032,2619
2,2016,9,3091550,303.3,0.032,2628
158,2016,9,3091550,303.3,0.032,2629
18,2016,9,3091550,303.3,0.032,2632
4,2016,9,3091550,303.3,0.032,2642
30,2016,9,3091550,303.3,0.032,2646
416,2016,9,3091550,303.3,0.032,2647
28,2016,9,3091550,303.3,0.032,2657
16,2016,9,3091550,303.3,0.032,2660
66,2016,9,3091550,303.3,0.032,2662
2,2016,9,3091550,303.3,0.032,2663
2,2016,9,3091550,303.3,0.032,2664
4,2016,9,3091550,303.3,0.032,2670
65,2016,9,3091550,303.3,0.032,2900
100,2016,9,3091550,303.3,0.032,2905
58,2016,9,3091550,303.3,0.032,2906
136,2016,9,3091550,303.3,0.032,2907
12,2016,9,3091550,303.3,0.032,2914
26,2016,9,3091550,303.3,0.032,3001
24,2016,9,3091550,303.3,0.032,3002
2,2016,9,3091550,303.3,0.032,3004
892,2016,9,3091550,303.3,0.032,3006
70,2016,9,3091550,303.3,0.032,3007
24,2016,9,3091550,303.3,0.032,3008
76,2016,9,3091550,303.3,0.032,3018
4,2016,9,3091550,303.3,0.032,3102
60,2016,9,3091550,303.3,0.032,3106
60,2016,9,3091550,303.3,0.032,3108
50,2016,9,3091550,303.3,0.032,3109
6,2016,9,3091550,303.3,0.032,3110
90,2016,9,3091550,303.3,0.032,3111
50,2016,9,3091550,303.3,0.032,3112
674,2016,9,3091550,303.3,0.032,3114
1258,2016,9,3091550,303.3,0.032,3115
6,2016,9,3091550,303.3,0.032,3116
22,2016,9,3091550,303.3,0.032,3119
2,2016,9,3091550,303.3,0.032,3123
550,2016,9,3091550,303.3,0.032,3125
48,2016,9,3091550,303.3,0.032,3130
22,2016,9,3091550,303.3,0.032,3160
10,2016,9,3091550,303.3,0.032,3170
518,2016,9,3091550,303.3,0.032,3201
10,2016,9,3091550,303.3,0.032,3202
28,2016,9,3091550,303.3,0.032,3205
166,2016,9,3091550,303.3,0.032,3207
44,2016,9,3091550,303.3,0.032,3208
736,2016,9,3091550,303.3,0.032,3301
10,2016,9,3091550,303.3,0.032,3303
31,2016,9,3091550,303.3,0.032,3304
10,2016,9,3091550,303.3,0.032,3305
16,2016,9,3091550,303.3,0.032,3402
546,2016,9,3091550,303.3,0.032,3410
236,2016,9,3091550,303.3,0.032,3501
274,2016,9,3091550,303.3,0.032,3502
20,2016,9,3091550,303.3,0.032,3503
2,2016,9,3091550,303.3,0.032,3620
18,2016,9,3091550,303.3,0.032,3625
100,2016,9,3091550,303.3,0.032,3801
164,2016,9,3091550,303.3,0.032,3802
131,2016,9,3091550,303.3,0.032,3803
17,2016,9,3091550,303.3,0.032,3805
33,2016,9,3091550,303.3,0.032,3807
36,2016,9,3091550,303.3,0.032,3810
13,2016,9,3091550,303.3,0.032,3811
35,2016,9,3091550,303.3,0.032,3820
8,2016,9,3091550,303.3,0.032,3821
30,2016,9,3091550,303.3,0.032,3830
409,2016,9,3091550,303.3,0.032,3831
12,2017,9,3178011,291.44,0.034,111
198,2017,9,3178011,291.44,0.034,301
10,2017,9,3178011,291.44,0.034,311
6,2017,9,3178011,291.44,0.034,351
30,2017,9,3178011,291.44,0.034,361
3,2017,9,3178011,291.44,0.034,371
3,2017,9,3178011,291.44,0.034,381
344,2017,9,3178011,291.44,0.034,413
144,2017,9,3178011,291.44,0.034,423
156,2017,9,3178011,291.44,0.034,520
42,2017,9,3178011,291.44,0.034,521
106,2017,9,3178011,291.44,0.034,522
78,2017,9,3178011,291.44,0.034,540
6,2017,9,3178011,291.44,0.034,541
18,2017,9,3178011,291.44,0.034,542
11,2017,9,3178011,291.44,0.034,560
2,2017,9,3178011,291.44,0.034,561
4,2017,9,3178011,291.44,0.034,562
30,2017,9,3178011,291.44,0.034,611
4,2017,9,3178011,291.44,0.034,612
396,2017,9,3178011,291.44,0.034,613
488,2017,9,3178011,291.44,0.034,614
120,2017,9,3178011,291.44,0.034,615
168,2017,9,3178011,291.44,0.034,616
464,2017,9,3178011,291.44,0.034,617
304,2017,9,3178011,291.44,0.034,619
5,2017,9,3178011,291.44,0.034,670
52,2017,9,3178011,291.44,0.034,706
156,2017,9,3178011,291.44,0.034,724
12,2017,9,3178011,291.44,0.034,727
72,2017,9,3178011,291.44,0.034,735
42,2017,9,3178011,291.44,0.034,801
762,2017,9,3178011,291.44,0.034,802
2,2017,9,3178011,291.44,0.034,804
6,2017,9,3178011,291.44,0.034,900
84,2017,9,3178011,291.44,0.034,1001
214,2017,9,3178011,291.44,0.034,1102
78,2017,9,3178011,291.44,0.034,1106
80,2017,9,3178011,291.44,0.034,1107
15,2017,9,3178011,291.44,0.034,1109
12,2017,9,3178011,291.44,0.034,1201
31,2017,9,3178011,291.44,0.034,1300
34,2017,9,3178011,291.44,0.034,1304
748,2017,9,3178011,291.44,0.034,1402
6,2017,9,3178011,291.44,0.034,1415
42,2017,9,3178011,291.44,0.034,1501
2,2017,9,3178011,291.44,0.034,1502
30,2017,9,3178011,291.44,0.034,1503
6,2017,9,3178011,291.44,0.034,1504
7,2017,9,3178011,291.44,0.034,1510
6,2017,9,3178011,291.44,0.034,1601
8,2017,9,3178011,291.44,0.034,1602
1,2017,9,3178011,291.44,0.034,1805
5,2017,9,3178011,291.44,0.034,1806
39,2017,9,3178011,291.44,0.034,1810
4,2017,9,3178011,291.44,0.034,1815
3,2017,9,3178011,291.44,0.034,1825
30,2017,9,3178011,291.44,0.034,1830
3,2017,9,3178011,291.44,0.034,1831
5,2017,9,3178011,291.44,0.034,1832
68,2017,9,3178011,291.44,0.034,1841
92,2017,9,3178011,291.44,0.034,1842
116,2017,9,3178011,291.44,0.034,1843
13,2017,9,3178011,291.44,0.034,1844
7,2017,9,3178011,291.44,0.034,1845
14,2017,9,3178011,291.44,0.034,1846
12,2017,9,3178011,291.44,0.034,1847
30,2017,9,3178011,291.44,0.034,1848
136,2017,9,3178011,291.44,0.034,1849
6,2017,9,3178011,291.44,0.034,1850
2,2017,9,3178011,291.44,0.034,1870
26,2017,9,3178011,291.44,0.034,1874
1,2017,9,3178011,291.44,0.034,1901
14,2017,9,3178011,291.44,0.034,2003
2,2017,9,3178011,291.44,0.034,2004
12,2017,9,3178011,291.44,0.034,2005
22,2017,9,3178011,291.44,0.034,2006
57,2017,9,3178011,291.44,0.034,2007
3,2017,9,3178011,291.44,0.034,2010
28,2017,9,3178011,291.44,0.034,2101
4,2017,9,3178011,291.44,0.034,2102
10,2017,9,3178011,291.44,0.034,2204
10,2017,9,3178011,291.44,0.034,2401
60,2017,9,3178011,291.44,0.034,2403
88,2017,9,3178011,291.44,0.034,2405
6,2017,9,3178011,291.44,0.034,2407
1,2017,9,3178011,291.44,0.034,2511
6,2017,9,3178011,291.44,0.034,2604
2,2017,9,3178011,291.44,0.034,2605
252,2017,9,3178011,291.44,0.034,2610
4,2017,9,3178011,291.44,0.034,2612
6,2017,9,3178011,291.44,0.034,2613
20,2017,9,3178011,291.44,0.034,2616
12,2017,9,3178011,291.44,0.034,2619
2,2017,9,3178011,291.44,0.034,2622
4,2017,9,3178011,291.44,0.034,2623
108,2017,9,3178011,291.44,0.034,2629
12,2017,9,3178011,291.44,0.034,2632
2,2017,9,3178011,291.44,0.034,2642
56,2017,9,3178011,291.44,0.034,2646
528,2017,9,3178011,291.44,0.034,2647
2,2017,9,3178011,291.44,0.034,2648
14,2017,9,3178011,291.44,0.034,2657
24,2017,9,3178011,291.44,0.034,2660
68,2017,9,3178011,291.44,0.034,2662
6,2017,9,3178011,291.44,0.034,2670
2,2017,9,3178011,291.44,0.034,2672
70,2017,9,3178011,291.44,0.034,2900
72,2017,9,3178011,291.44,0.034,2905
50,2017,9,3178011,291.44,0.034,2906
120,2017,9,3178011,291.44,0.034,2907
15,2017,9,3178011,291.44,0.034,2914
34,2017,9,3178011,291.44,0.034,3001
18,2017,9,3178011,291.44,0.034,3002
4,2017,9,3178011,291.44,0.034,3004
1100,2017,9,3178011,291.44,0.034,3006
92,2017,9,3178011,291.44,0.034,3007
12,2017,9,3178011,291.44,0.034,3008
76,2017,9,3178011,291.44,0.034,3018
5,2017,9,3178011,291.44,0.034,3102
44,2017,9,3178011,291.44,0.034,3106
72,2017,9,3178011,291.44,0.034,3108
64,2017,9,3178011,291.44,0.034,3109
14,2017,9,3178011,291.44,0.034,3110
88,2017,9,3178011,291.44,0.034,3111
50,2017,9,3178011,291.44,0.034,3112
670,2017,9,3178011,291.44,0.034,3114
1330,2017,9,3178011,291.44,0.034,3115
10,2017,9,3178011,291.44,0.034,3116
36,2017,9,3178011,291.44,0.034,3119
626,2017,9,3178011,291.44,0.034,3125
84,2017,9,3178011,291.44,0.034,3130
16,2017,9,3178011,291.44,0.034,3160
22,2017,9,3178011,291.44,0.034,3170
488,2017,9,3178011,291.44,0.034,3201
6,2017,9,3178011,291.44,0.034,3202
26,2017,9,3178011,291.44,0.034,3205
208,2017,9,3178011,291.44,0.034,3207
32,2017,9,3178011,291.44,0.034,3208
724,2017,9,3178011,291.44,0.034,3301
4,2017,9,3178011,291.44,0.034,3303
36,2017,9,3178011,291.44,0.034,3304
8,2017,9,3178011,291.44,0.034,3305
20,2017,9,3178011,291.44,0.034,3402
692,2017,9,3178011,291.44,0.034,3410
210,2017,9,3178011,291.44,0.034,3501
248,2017,9,3178011,291.44,0.034,3502
22,2017,9,3178011,291.44,0.034,3503
8,2017,9,3178011,291.44,0.034,3620
14,2017,9,3178011,291.44,0.034,3625
104,2017,9,3178011,291.44,0.034,3801
190,2017,9,3178011,291.44,0.034,3802
151,2017,9,3178011,291.44,0.034,3803
16,2017,9,3178011,291.44,0.034,3805
18,2017,9,3178011,291.44,0.034,3807
32,2017,9,3178011,291.44,0.034,3810
7,2017,9,3178011,291.44,0.034,3811
36,2017,9,3178011,291.44,0.034,3820
16,2017,9,3178011,291.44,0.034,3821
40,2017,9,3178011,291.44,0.034,3830
430,2017,9,3178011,291.44,0.034,3831
10,2018,9,3393644,306.75,0.03,111
168,2018,9,3393644,306.75,0.03,301
30,2018,9,3393644,306.75,0.03,311
2,2018,9,3393644,306.75,0.03,351
26,2018,9,3393644,306.75,0.03,361
3,2018,9,3393644,306.75,0.03,371
2,2018,9,3393644,306.75,0.03,381
242,2018,9,3393644,306.75,0.03,413
172,2018,9,3393644,306.75,0.03,423
80,2018,9,3393644,306.75,0.03,520
28,2018,9,3393644,306.75,0.03,521
